,Sentence #,Word,Pos,Tag
47873,Sentence 4180,could,MD,O
47874,Sentence 4180,you,PRP,O
47875,Sentence 4180,please,VB,O
47876,Sentence 4180,show,VB,O
47877,Sentence 4180,me,PRP,O
47878,Sentence 4180,all,DT,O
47879,Sentence 4180,flights,NNS,O
47880,Sentence 4180,from,IN,O
47881,Sentence 4180,milwaukee,NN,B-fromloc
47882,Sentence 4180,to,TO,O
47883,Sentence 4180,montreal,VB,B-toloc
47884,Sentence 4181,i,NN,O
47885,Sentence 4181,would,MD,O
47886,Sentence 4181,like,VB,O
47887,Sentence 4181,to,TO,O
47888,Sentence 4181,travel,VB,O
47889,Sentence 4181,from,IN,O
47890,Sentence 4181,indianapolis,NN,B-fromloc
47891,Sentence 4181,to,TO,O
47892,Sentence 4181,houston,VB,B-toloc
47893,Sentence 4182,show,VB,O
47894,Sentence 4182,me,PRP,O
47895,Sentence 4182,flights,NNS,O
47896,Sentence 4182,from,IN,O
47897,Sentence 4182,atlanta,NN,B-fromloc
47898,Sentence 4182,to,TO,O
47899,Sentence 4182,baltimore,VB,B-toloc
47900,Sentence 4182,denver,NN,B-toloc
47901,Sentence 4182,and,CC,O
47902,Sentence 4182,dallas,NN,B-toloc
47903,Sentence 4183,show,VB,O
47904,Sentence 4183,me,PRP,O
47905,Sentence 4183,oakland,VB,B-fromloc
47906,Sentence 4183,to,TO,O
47907,Sentence 4183,dallas,VB,B-toloc
47908,Sentence 4183,flights,NNS,O
47909,Sentence 4184,do,VBP,O
47910,Sentence 4184,you,PRP,O
47911,Sentence 4184,have,VB,O
47912,Sentence 4184,one,CD,O
47913,Sentence 4184,to,TO,O
47914,Sentence 4184,denver,VB,B-toloc
47915,Sentence 4184,from,IN,O
47916,Sentence 4184,philadelphia,NN,B-fromloc
47917,Sentence 4185,sure,JJ,O
47918,Sentence 4185,i,NN,O
47919,Sentence 4185,want,VBP,O
47920,Sentence 4185,to,TO,O
47921,Sentence 4185,go,VB,O
47922,Sentence 4185,from,IN,O
47923,Sentence 4185,philadelphia,NN,B-fromloc
47924,Sentence 4185,to,TO,O
47925,Sentence 4185,dallas,VB,B-toloc
47926,Sentence 4186,show,VB,O
47927,Sentence 4186,me,PRP,O
47928,Sentence 4186,all,PDT,O
47929,Sentence 4186,the,DT,O
47930,Sentence 4186,flights,NNS,O
47931,Sentence 4186,from,IN,O
47932,Sentence 4186,burbank,NN,B-fromloc
47933,Sentence 4187,what,WP,O
47934,Sentence 4187,about,IN,O
47935,Sentence 4187,the,DT,O
47936,Sentence 4187,flights,NNS,O
47937,Sentence 4187,from,IN,O
47938,Sentence 4187,boston,NN,B-fromloc
47939,Sentence 4187,to,TO,O
47940,Sentence 4187,la,VB,B-toloc
47941,Sentence 4188,are,VBP,O
47942,Sentence 4188,there,EX,O
47943,Sentence 4188,any,DT,O
47944,Sentence 4188,flights,NNS,O
47945,Sentence 4188,from,IN,O
47946,Sentence 4188,atlanta,NN,B-fromloc
47947,Sentence 4188,to,TO,O
47948,Sentence 4188,baltimore,VB,B-toloc
47949,Sentence 4189,show,VB,O
47950,Sentence 4189,me,PRP,O
47951,Sentence 4189,flights,NNS,O
47952,Sentence 4189,from,IN,O
47953,Sentence 4189,denver,NN,B-fromloc
47954,Sentence 4189,to,TO,O
47955,Sentence 4189,philadelphia,VB,B-toloc
47956,Sentence 4190,show,VB,O
47957,Sentence 4190,me,PRP,O
47958,Sentence 4190,all,PDT,O
47959,Sentence 4190,the,DT,O
47960,Sentence 4190,flights,NNS,O
47961,Sentence 4190,leaving,VBG,O
47962,Sentence 4190,baltimore,NN,B-fromloc
47963,Sentence 4191,i,NN,O
47964,Sentence 4191,would,MD,O
47965,Sentence 4191,like,VB,O
47966,Sentence 4191,to,TO,O
47967,Sentence 4191,fly,VB,O
47968,Sentence 4191,from,IN,O
47969,Sentence 4191,boston,NN,B-fromloc
47970,Sentence 4191,to,TO,O
47971,Sentence 4191,atlanta,VB,B-toloc
47972,Sentence 4192,i,NN,O
47973,Sentence 4192,would,MD,O
47974,Sentence 4192,like,VB,O
47975,Sentence 4192,to,TO,O
47976,Sentence 4192,fly,VB,O
47977,Sentence 4192,from,IN,O
47978,Sentence 4192,denver,NN,B-fromloc
47979,Sentence 4192,to,TO,O
47980,Sentence 4192,pittsburgh,VB,B-toloc
47981,Sentence 4193,i,JJ,O
47982,Sentence 4193,d,MD,O
47983,Sentence 4193,like,VB,O
47984,Sentence 4193,to,TO,O
47985,Sentence 4193,arrange,VB,O
47986,Sentence 4193,a,DT,O
47987,Sentence 4193,flight,NN,O
47988,Sentence 4193,from,IN,O
47989,Sentence 4193,pittsburgh,NN,B-fromloc
47990,Sentence 4193,to,TO,O
47991,Sentence 4193,atlanta,VB,B-toloc
47992,Sentence 4194,can,MD,O
47993,Sentence 4194,i,VB,O
47994,Sentence 4194,fly,NN,O
47995,Sentence 4194,from,IN,O
47996,Sentence 4194,boston,NN,B-fromloc
47997,Sentence 4194,to,TO,O
47998,Sentence 4194,baltimore,VB,B-toloc
47999,Sentence 4194,washington,NN,B-toloc
48000,Sentence 4195,i,NNS,O
48001,Sentence 4195,need,VBP,O
48002,Sentence 4195,flight,NN,O
48003,Sentence 4195,information,NN,O
48004,Sentence 4195,between,IN,O
48005,Sentence 4195,atlanta,NN,B-fromloc
48006,Sentence 4195,and,CC,O
48007,Sentence 4195,boston,NN,B-toloc
48008,Sentence 4196,show,VB,O
48009,Sentence 4196,me,PRP,O
48010,Sentence 4196,the,DT,O
48011,Sentence 4196,flights,NNS,O
48012,Sentence 4196,from,IN,O
48013,Sentence 4196,cincinnati,NN,B-fromloc
48014,Sentence 4197,what,WP,O
48015,Sentence 4197,flights,NNS,O
48016,Sentence 4197,are,VBP,O
48017,Sentence 4197,there,RB,O
48018,Sentence 4197,from,IN,O
48019,Sentence 4197,atlanta,NN,B-fromloc
48020,Sentence 4197,to,TO,O
48021,Sentence 4197,baltimore,VB,B-toloc
48022,Sentence 4198,i,JJ,O
48023,Sentence 4198,d,MD,O
48024,Sentence 4198,like,VB,O
48025,Sentence 4198,to,TO,O
48026,Sentence 4198,go,VB,O
48027,Sentence 4198,to,TO,O
48028,Sentence 4198,boston,VB,B-toloc
48029,Sentence 4198,from,IN,O
48030,Sentence 4198,denver,NN,B-fromloc
48031,Sentence 4198,and,CC,O
48032,Sentence 4198,i,JJ,O
48033,Sentence 4198,d,MD,O
48034,Sentence 4198,like,VB,O
48035,Sentence 4198,to,TO,O
48036,Sentence 4198,get,VB,O
48037,Sentence 4198,there,RB,O
48038,Sentence 4199,denver,NN,B-fromloc
48039,Sentence 4199,to,TO,O
48040,Sentence 4199,atlanta,VB,B-toloc
48041,Sentence 4200,i,JJ,O
48042,Sentence 4200,d,MD,O
48043,Sentence 4200,like,VB,O
48044,Sentence 4200,to,TO,O
48045,Sentence 4200,see,VB,O
48046,Sentence 4200,the,DT,O
48047,Sentence 4200,flights,NNS,O
48048,Sentence 4200,from,IN,O
48049,Sentence 4200,denver,NN,B-fromloc
48050,Sentence 4200,to,TO,O
48051,Sentence 4200,philadelphia,VB,B-toloc
48052,Sentence 4200,again,RB,O
48053,Sentence 4201,i,NN,O
48054,Sentence 4201,want,VBP,O
48055,Sentence 4201,to,TO,O
48056,Sentence 4201,fly,VB,O
48057,Sentence 4201,from,IN,O
48058,Sentence 4201,boston,NN,B-fromloc
48059,Sentence 4201,to,TO,O
48060,Sentence 4201,baltimore,VB,B-toloc
48061,Sentence 4202,show,VB,O
48062,Sentence 4202,me,PRP,O
48063,Sentence 4202,all,DT,O
48064,Sentence 4202,flights,NNS,O
48065,Sentence 4202,from,IN,O
48066,Sentence 4202,pittsburgh,NN,B-fromloc
48067,Sentence 4202,to,TO,O
48068,Sentence 4202,baltimore,VB,B-toloc
48069,Sentence 4203,i,NN,O
48070,Sentence 4203,would,MD,O
48071,Sentence 4203,like,VB,O
48072,Sentence 4203,a,DT,O
48073,Sentence 4203,flight,NN,O
48074,Sentence 4203,from,IN,O
48075,Sentence 4203,toronto,NN,B-fromloc
48076,Sentence 4203,to,TO,O
48077,Sentence 4203,detroit,VB,B-toloc
48078,Sentence 4204,what,WP,O
48079,Sentence 4204,flights,NNS,O
48080,Sentence 4204,are,VBP,O
48081,Sentence 4204,there,RB,O
48082,Sentence 4204,from,IN,O
48083,Sentence 4204,houston,NN,B-fromloc
48084,Sentence 4204,to,TO,O
48085,Sentence 4204,dallas,VB,B-toloc
48086,Sentence 4205,i,NN,O
48087,Sentence 4205,want,VBP,O
48088,Sentence 4205,a,DT,O
48089,Sentence 4205,flight,NN,O
48090,Sentence 4205,from,IN,O
48091,Sentence 4205,denver,NN,B-fromloc
48092,Sentence 4205,to,TO,O
48093,Sentence 4205,atlanta,VB,B-toloc
48094,Sentence 4206,i,NNS,O
48095,Sentence 4206,need,VBP,O
48096,Sentence 4206,information,NN,O
48097,Sentence 4206,for,IN,O
48098,Sentence 4206,flights,NNS,O
48099,Sentence 4206,leaving,VBG,O
48100,Sentence 4206,baltimore,NN,B-fromloc
48101,Sentence 4206,and,CC,O
48102,Sentence 4206,arriving,NN,O
48103,Sentence 4206,in,IN,O
48104,Sentence 4206,atlanta,NN,B-toloc
48105,Sentence 4207,show,VB,O
48106,Sentence 4207,me,PRP,O
48107,Sentence 4207,all,PDT,O
48108,Sentence 4207,the,DT,O
48109,Sentence 4207,flights,NNS,O
48110,Sentence 4207,that,WDT,O
48111,Sentence 4207,go,VBP,O
48112,Sentence 4207,from,IN,O
48113,Sentence 4207,baltimore,NN,B-fromloc
48114,Sentence 4207,to,TO,O
48115,Sentence 4207,seattle,VB,B-toloc
48116,Sentence 4208,list,NN,O
48117,Sentence 4208,the,DT,O
48118,Sentence 4208,flights,NNS,O
48119,Sentence 4208,from,IN,O
48120,Sentence 4208,denver,NN,B-fromloc
48121,Sentence 4208,to,TO,O
48122,Sentence 4208,baltimore,VB,B-toloc
48123,Sentence 4209,minneapolis,NNS,B-fromloc
48124,Sentence 4209,to,TO,O
48125,Sentence 4209,pittsburgh,VB,B-toloc
48126,Sentence 4209,flight,NN,O
48127,Sentence 4210,list,NN,O
48128,Sentence 4210,all,DT,O
48129,Sentence 4210,flights,NNS,O
48130,Sentence 4210,departing,VBG,O
48131,Sentence 4210,from,IN,O
48132,Sentence 4210,seattle,NN,B-fromloc
48133,Sentence 4211,list,NN,O
48134,Sentence 4211,all,DT,O
48135,Sentence 4211,flights,NNS,O
48136,Sentence 4211,from,IN,O
48137,Sentence 4211,memphis,NN,B-fromloc
48138,Sentence 4211,to,TO,O
48139,Sentence 4211,miami,VB,B-toloc
48140,Sentence 4212,show,NN,O
48141,Sentence 4212,all,DT,O
48142,Sentence 4212,flights,NNS,O
48143,Sentence 4212,from,IN,O
48144,Sentence 4212,pittsburgh,NN,B-fromloc
48145,Sentence 4212,to,TO,O
48146,Sentence 4212,oakland,VB,B-toloc
48147,Sentence 4213,i,JJ,O
48148,Sentence 4213,d,MD,O
48149,Sentence 4213,like,VB,O
48150,Sentence 4213,to,TO,O
48151,Sentence 4213,travel,VB,O
48152,Sentence 4213,from,IN,O
48153,Sentence 4213,burbank,NN,B-fromloc
48154,Sentence 4213,to,TO,O
48155,Sentence 4213,milwaukee,VB,B-toloc
48156,Sentence 4214,i,NNS,O
48157,Sentence 4214,need,VBP,O
48158,Sentence 4214,a,DT,O
48159,Sentence 4214,flight,NN,O
48160,Sentence 4214,from,IN,O
48161,Sentence 4214,baltimore,NN,B-fromloc
48162,Sentence 4214,to,TO,O
48163,Sentence 4214,seattle,VB,B-toloc
48164,Sentence 4215,i,NNS,O
48165,Sentence 4215,need,VBP,O
48166,Sentence 4215,flights,NNS,O
48167,Sentence 4215,that,WDT,O
48168,Sentence 4215,arrive,VBP,O
48169,Sentence 4215,in,IN,O
48170,Sentence 4215,baltimore,NN,B-toloc
48171,Sentence 4215,from,IN,O
48172,Sentence 4215,pittsburgh,NN,B-fromloc
48173,Sentence 4216,i,NN,O
48174,Sentence 4216,m,VBP,O
48175,Sentence 4216,traveling,VBG,O
48176,Sentence 4216,to,TO,O
48177,Sentence 4216,dallas,VB,B-toloc
48178,Sentence 4216,from,IN,O
48179,Sentence 4216,philadelphia,NN,B-fromloc
48180,Sentence 4217,show,VB,O
48181,Sentence 4217,me,PRP,O
48182,Sentence 4217,the,DT,O
48183,Sentence 4217,flights,NNS,O
48184,Sentence 4218,show,VB,O
48185,Sentence 4218,me,PRP,O
48186,Sentence 4218,the,DT,O
48187,Sentence 4218,flights,NNS,O
48188,Sentence 4218,from,IN,O
48189,Sentence 4218,orlando,NN,B-fromloc
48190,Sentence 4218,to,TO,O
48191,Sentence 4218,houston,VB,B-toloc
48192,Sentence 4219,show,VB,O
48193,Sentence 4219,me,PRP,O
48194,Sentence 4219,all,PDT,O
48195,Sentence 4219,the,DT,O
48196,Sentence 4219,flights,NNS,O
48197,Sentence 4219,from,IN,O
48198,Sentence 4219,philadelphia,NN,B-fromloc
48199,Sentence 4219,to,TO,O
48200,Sentence 4219,cincinnati,VB,B-toloc
48201,Sentence 4220,all,DT,O
48202,Sentence 4220,am,VBP,O
48203,Sentence 4220,flights,NNS,O
48204,Sentence 4220,departing,VBG,O
48205,Sentence 4220,pittsburgh,NN,B-fromloc
48206,Sentence 4220,arriving,VBG,O
48207,Sentence 4220,denver,NN,B-toloc
48208,Sentence 4221,all,DT,O
48209,Sentence 4221,right,JJ,O
48210,Sentence 4221,do,VBP,O
48211,Sentence 4221,you,PRP,O
48212,Sentence 4221,have,VB,O
48213,Sentence 4221,a,DT,O
48214,Sentence 4221,flight,NN,O
48215,Sentence 4221,from,IN,O
48216,Sentence 4221,atlanta,NN,B-fromloc
48217,Sentence 4221,to,TO,O
48218,Sentence 4221,boston,VB,B-toloc
48219,Sentence 4222,show,VB,O
48220,Sentence 4222,me,PRP,O
48221,Sentence 4222,flights,NNS,O
48222,Sentence 4222,leaving,VBG,O
48223,Sentence 4222,from,IN,O
48224,Sentence 4222,dallas,NNS,B-fromloc
48225,Sentence 4222,to,TO,O
48226,Sentence 4222,baltimore,VB,B-toloc
48227,Sentence 4223,i,NN,O
48228,Sentence 4223,want,VBP,O
48229,Sentence 4223,to,TO,O
48230,Sentence 4223,fly,VB,O
48231,Sentence 4223,boston,NN,B-fromloc
48232,Sentence 4223,to,TO,O
48233,Sentence 4223,dallas,VB,B-toloc
48234,Sentence 4224,show,VB,O
48235,Sentence 4224,me,PRP,O
48236,Sentence 4224,the,DT,O
48237,Sentence 4224,flights,NNS,O
48238,Sentence 4224,that,WDT,O
48239,Sentence 4224,go,VBP,O
48240,Sentence 4224,from,IN,O
48241,Sentence 4224,tacoma,NN,B-fromloc
48242,Sentence 4224,to,TO,O
48243,Sentence 4224,miami,VB,B-toloc
48244,Sentence 4225,hello,NN,O
48245,Sentence 4225,i,NN,O
48246,Sentence 4225,would,MD,O
48247,Sentence 4225,like,VB,O
48248,Sentence 4225,to,TO,O
48249,Sentence 4225,plan,VB,O
48250,Sentence 4225,a,DT,O
48251,Sentence 4225,flight,NN,O
48252,Sentence 4225,from,IN,O
48253,Sentence 4225,boston,NN,B-fromloc
48254,Sentence 4225,to,TO,O
48255,Sentence 4225,denver,VB,B-toloc
48256,Sentence 4226,now,RB,O
48257,Sentence 4226,show,VB,O
48258,Sentence 4226,me,PRP,O
48259,Sentence 4226,the,DT,O
48260,Sentence 4226,flights,NNS,O
48261,Sentence 4226,from,IN,O
48262,Sentence 4226,memphis,NN,B-fromloc
48263,Sentence 4226,to,TO,O
48264,Sentence 4226,cleveland,VB,B-toloc
48265,Sentence 4227,show,VB,O
48266,Sentence 4227,me,PRP,O
48267,Sentence 4227,flights,NNS,O
48268,Sentence 4227,from,IN,O
48269,Sentence 4227,philadelphia,NN,B-fromloc
48270,Sentence 4227,to,TO,O
48271,Sentence 4227,baltimore,VB,B-toloc
48272,Sentence 4228,i,NNS,O
48273,Sentence 4228,need,VBP,O
48274,Sentence 4228,flight,NN,O
48275,Sentence 4228,information,NN,O
48276,Sentence 4228,from,IN,O
48277,Sentence 4228,milwaukee,NN,B-fromloc
48278,Sentence 4228,to,TO,O
48279,Sentence 4228,tampa,VB,B-toloc
48280,Sentence 4229,show,VB,O
48281,Sentence 4229,me,PRP,O
48282,Sentence 4229,the,DT,O
48283,Sentence 4229,flights,NNS,O
48284,Sentence 4229,from,IN,O
48285,Sentence 4229,denver,NN,B-fromloc
48286,Sentence 4229,to,TO,O
48287,Sentence 4229,philadelphia,VB,B-toloc
48288,Sentence 4229,and,CC,O
48289,Sentence 4229,the,DT,O
48290,Sentence 4229,flights,NNS,O
48291,Sentence 4229,from,IN,O
48292,Sentence 4229,pittsburgh,NN,B-fromloc
48293,Sentence 4229,to,TO,O
48294,Sentence 4229,philadelphia,VB,B-toloc
48295,Sentence 4230,what,WP,O
48296,Sentence 4230,flights,NNS,O
48297,Sentence 4230,from,IN,O
48298,Sentence 4230,atlanta,NN,B-fromloc
48299,Sentence 4230,to,TO,O
48300,Sentence 4230,toronto,VB,B-toloc
48301,Sentence 4231,which,WDT,O
48302,Sentence 4231,flights,NNS,O
48303,Sentence 4231,travel,VBP,O
48304,Sentence 4231,from,IN,O
48305,Sentence 4231,nashville,NN,B-fromloc
48306,Sentence 4231,to,TO,O
48307,Sentence 4231,tacoma,VB,B-toloc
48308,Sentence 4232,please,JJ,O
48309,Sentence 4232,list,NN,O
48310,Sentence 4232,flights,NNS,O
48311,Sentence 4232,from,IN,O
48312,Sentence 4232,atlanta,NN,B-fromloc
48313,Sentence 4232,to,TO,O
48314,Sentence 4232,philly,RB,B-toloc
48315,Sentence 4233,information,NN,O
48316,Sentence 4233,on,IN,O
48317,Sentence 4233,flights,NNS,O
48318,Sentence 4233,from,IN,O
48319,Sentence 4233,pittsburgh,NN,B-fromloc
48320,Sentence 4233,to,TO,O
48321,Sentence 4233,philadelphia,VB,B-toloc
48322,Sentence 4234,i,NN,O
48323,Sentence 4234,want,VBP,O
48324,Sentence 4234,to,TO,O
48325,Sentence 4234,fly,VB,O
48326,Sentence 4234,denver,RB,B-fromloc
48327,Sentence 4234,to,TO,O
48328,Sentence 4234,pittsburgh,VB,B-toloc
48329,Sentence 4235,i,JJ,O
48330,Sentence 4235,d,MD,O
48331,Sentence 4235,like,VB,O
48332,Sentence 4235,to,TO,O
48333,Sentence 4235,see,VB,O
48334,Sentence 4235,all,DT,O
48335,Sentence 4235,flights,NNS,O
48336,Sentence 4235,from,IN,O
48337,Sentence 4235,pittsburgh,NN,B-fromloc
48338,Sentence 4235,to,TO,O
48339,Sentence 4235,philadelphia,VB,B-toloc
48340,Sentence 4235,again,RB,O
48341,Sentence 4236,i,JJ,O
48342,Sentence 4236,d,MD,O
48343,Sentence 4236,like,VB,O
48344,Sentence 4236,to,TO,O
48345,Sentence 4236,see,VB,O
48346,Sentence 4236,flights,NNS,O
48347,Sentence 4236,from,IN,O
48348,Sentence 4236,baltimore,NN,B-fromloc
48349,Sentence 4236,to,TO,O
48350,Sentence 4236,atlanta,VB,B-toloc
48351,Sentence 4237,show,VB,O
48352,Sentence 4237,me,PRP,O
48353,Sentence 4237,dallas,VB,B-fromloc
48354,Sentence 4237,to,TO,O
48355,Sentence 4237,boston,VB,B-toloc
48356,Sentence 4237,flights,NNS,O
48357,Sentence 4238,list,NN,O
48358,Sentence 4238,all,DT,O
48359,Sentence 4238,flights,NNS,O
48360,Sentence 4238,from,IN,O
48361,Sentence 4238,cleveland,NN,B-fromloc
48362,Sentence 4238,to,TO,O
48363,Sentence 4238,nashville,VB,B-toloc
48364,Sentence 4239,flight,NN,O
48365,Sentence 4239,information,NN,O
48366,Sentence 4239,from,IN,O
48367,Sentence 4239,pittsburgh,NN,B-fromloc
48368,Sentence 4239,to,TO,O
48369,Sentence 4239,denver,VB,B-toloc
48370,Sentence 4240,what,WP,O
48371,Sentence 4240,flights,NNS,O
48372,Sentence 4240,are,VBP,O
48373,Sentence 4240,there,RB,O
48374,Sentence 4240,from,IN,O
48375,Sentence 4240,dallas,NNS,B-fromloc
48376,Sentence 4240,to,TO,O
48377,Sentence 4240,houston,VB,B-toloc
48378,Sentence 4241,flights,NNS,O
48379,Sentence 4241,from,IN,O
48380,Sentence 4241,miami,NN,B-fromloc
48381,Sentence 4241,to,TO,O
48382,Sentence 4241,cleveland,VB,B-toloc
48383,Sentence 4242,i,JJ,O
48384,Sentence 4242,live,VBP,O
48385,Sentence 4242,in,IN,O
48386,Sentence 4242,denver,NN,B-fromloc
48387,Sentence 4242,and,CC,O
48388,Sentence 4242,i,JJ,O
48389,Sentence 4242,d,MD,O
48390,Sentence 4242,like,VB,O
48391,Sentence 4242,to,TO,O
48392,Sentence 4242,make,VB,O
48393,Sentence 4242,a,DT,O
48394,Sentence 4242,trip,NN,O
48395,Sentence 4242,to,TO,O
48396,Sentence 4242,atlanta,VB,B-toloc
48397,Sentence 4243,could,MD,O
48398,Sentence 4243,i,VB,O
48399,Sentence 4243,have,VBP,O
48400,Sentence 4243,the,DT,O
48401,Sentence 4243,flights,NNS,O
48402,Sentence 4243,from,IN,O
48403,Sentence 4243,newark,NN,B-fromloc
48404,Sentence 4243,to,TO,O
48405,Sentence 4243,orlando,VB,B-toloc
48406,Sentence 4243,please,NN,O
48407,Sentence 4244,show,VB,O
48408,Sentence 4244,me,PRP,O
48409,Sentence 4244,flights,NNS,O
48410,Sentence 4244,from,IN,O
48411,Sentence 4244,dallas,NN,B-fromloc
48412,Sentence 4244,to,TO,O
48413,Sentence 4244,atlanta,VB,B-toloc
48414,Sentence 4245,i,JJ,O
48415,Sentence 4245,d,MD,O
48416,Sentence 4245,like,VB,O
48417,Sentence 4245,to,TO,O
48418,Sentence 4245,find,VB,O
48419,Sentence 4245,a,DT,O
48420,Sentence 4245,flight,NN,O
48421,Sentence 4245,between,IN,O
48422,Sentence 4245,dallas,NNS,B-fromloc
48423,Sentence 4245,and,CC,O
48424,Sentence 4245,philadelphia,NN,B-toloc
48425,Sentence 4246,show,VB,O
48426,Sentence 4246,me,PRP,O
48427,Sentence 4246,the,DT,O
48428,Sentence 4246,flights,NNS,O
48429,Sentence 4246,from,IN,O
48430,Sentence 4246,pittsburgh,NN,B-fromloc
48431,Sentence 4246,to,TO,O
48432,Sentence 4246,baltimore,VB,B-toloc
48433,Sentence 4247,what,WP,O
48434,Sentence 4247,flights,NNS,O
48435,Sentence 4247,go,VBP,O
48436,Sentence 4247,from,IN,O
48437,Sentence 4247,dallas,NN,B-fromloc
48438,Sentence 4247,to,TO,O
48439,Sentence 4247,phoenix,VB,B-toloc
48440,Sentence 4248,flight,NN,O
48441,Sentence 4248,from,IN,O
48442,Sentence 4248,milwaukee,NN,B-fromloc
48443,Sentence 4248,to,TO,O
48444,Sentence 4248,chicago,VB,B-toloc
48445,Sentence 4249,i,NN,O
48446,Sentence 4249,want,VBP,O
48447,Sentence 4249,a,DT,O
48448,Sentence 4249,flight,NN,O
48449,Sentence 4249,from,IN,O
48450,Sentence 4249,atlanta,NN,B-fromloc
48451,Sentence 4249,to,TO,O
48452,Sentence 4249,pittsburgh,VB,B-toloc
48453,Sentence 4250,i,NN,O
48454,Sentence 4250,m,VBP,O
48455,Sentence 4250,interested,JJ,O
48456,Sentence 4250,in,IN,O
48457,Sentence 4250,flights,NNS,O
48458,Sentence 4250,from,IN,O
48459,Sentence 4250,denver,NN,B-fromloc
48460,Sentence 4250,to,TO,O
48461,Sentence 4250,pittsburgh,VB,B-toloc
48462,Sentence 4251,what,WP,O
48463,Sentence 4251,flights,NNS,O
48464,Sentence 4251,from,IN,O
48465,Sentence 4251,minneapolis,NN,B-fromloc
48466,Sentence 4251,to,TO,O
48467,Sentence 4251,pittsburgh,VB,B-toloc
48468,Sentence 4252,list,NN,O
48469,Sentence 4252,all,DT,O
48470,Sentence 4252,flights,NNS,O
48471,Sentence 4252,from,IN,O
48472,Sentence 4252,denver,NN,B-fromloc
48473,Sentence 4252,to,TO,O
48474,Sentence 4252,philadelphia,VB,B-toloc
48475,Sentence 4253,list,NN,O
48476,Sentence 4253,flights,NNS,O
48477,Sentence 4253,from,IN,O
48478,Sentence 4253,pittsburgh,NN,B-fromloc
48479,Sentence 4253,to,TO,O
48480,Sentence 4253,baltimore,VB,B-toloc
48481,Sentence 4254,list,NN,O
48482,Sentence 4254,flights,NNS,O
48483,Sentence 4254,from,IN,O
48484,Sentence 4254,houston,NN,B-fromloc
48485,Sentence 4254,to,TO,O
48486,Sentence 4254,denver,VB,B-toloc
48487,Sentence 4255,what,WDT,O
48488,Sentence 4255,are,VBP,O
48489,Sentence 4255,the,DT,O
48490,Sentence 4255,flights,NNS,O
48491,Sentence 4255,from,IN,O
48492,Sentence 4255,pittsburgh,NN,B-fromloc
48493,Sentence 4255,to,TO,O
48494,Sentence 4255,baltimore,VB,B-toloc
48495,Sentence 4256,i,JJ,O
48496,Sentence 4256,d,MD,O
48497,Sentence 4256,like,VB,O
48498,Sentence 4256,to,TO,O
48499,Sentence 4256,know,VB,O
48500,Sentence 4256,if,IN,O
48501,Sentence 4256,you,PRP,O
48502,Sentence 4256,have,VBP,O
48503,Sentence 4256,any,DT,O
48504,Sentence 4256,flights,NNS,O
48505,Sentence 4256,from,IN,O
48506,Sentence 4256,denver,NN,B-fromloc
48507,Sentence 4256,to,TO,O
48508,Sentence 4256,philadelphia,VB,B-toloc
48509,Sentence 4257,i,JJ,O
48510,Sentence 4257,d,MD,O
48511,Sentence 4257,like,VB,O
48512,Sentence 4257,to,TO,O
48513,Sentence 4257,see,VB,O
48514,Sentence 4257,all,DT,O
48515,Sentence 4257,flights,NNS,O
48516,Sentence 4257,from,IN,O
48517,Sentence 4257,baltimore,NN,B-fromloc
48518,Sentence 4257,to,TO,O
48519,Sentence 4257,philadelphia,VB,B-toloc
48520,Sentence 4258,flights,NNS,O
48521,Sentence 4258,from,IN,O
48522,Sentence 4258,atlanta,NN,B-fromloc
48523,Sentence 4258,to,TO,O
48524,Sentence 4258,seattle,VB,B-toloc
48525,Sentence 4259,show,VB,O
48526,Sentence 4259,me,PRP,O
48527,Sentence 4259,all,DT,O
48528,Sentence 4259,flights,NNS,O
48529,Sentence 4259,from,IN,O
48530,Sentence 4259,boston,NN,B-fromloc
48531,Sentence 4259,to,TO,O
48532,Sentence 4259,denver,VB,B-toloc
48533,Sentence 4260,what,WDT,O
48534,Sentence 4260,are,VBP,O
48535,Sentence 4260,the,DT,O
48536,Sentence 4260,flights,NNS,O
48537,Sentence 4260,from,IN,O
48538,Sentence 4260,boston,NN,B-fromloc
48539,Sentence 4260,to,TO,O
48540,Sentence 4260,philadelphia,VB,B-toloc
48541,Sentence 4261,are,VBP,O
48542,Sentence 4261,there,EX,O
48543,Sentence 4261,any,DT,O
48544,Sentence 4261,flights,NNS,O
48545,Sentence 4261,from,IN,O
48546,Sentence 4261,denver,NN,B-fromloc
48547,Sentence 4261,to,TO,O
48548,Sentence 4261,atlanta,VB,B-toloc
48549,Sentence 4261,to,TO,O
48550,Sentence 4261,pittsburgh,VB,B-toloc
48551,Sentence 4262,show,VB,O
48552,Sentence 4262,me,PRP,O
48553,Sentence 4262,flights,NNS,O
48554,Sentence 4262,from,IN,O
48555,Sentence 4262,dallas,NN,B-fromloc
